	variant	variant_vector	similar_phrase	similar_phrase_vector	similarity	tag
0	לינקאלן	"[ 0.07818183 -0.12547073  0.10616312  0.13917896  0.03445026 -0.08822819
  0.05576809  0.0085241  -0.02080721  0.02906353 -0.03077693 -0.05577943
  0.01469016  0.09731157 -0.18409614  0.14448766 -0.12289456 -0.10788763
 -0.07221495 -0.1390718  -0.07635337  0.08705063  0.0590044   0.07070629
  0.05539941 -0.07942756  0.01246733  0.07772221 -0.12170339  0.09478416
 -0.16504112  0.04503709 -0.09248077  0.1504001  -0.0904874  -0.01507598
 -0.07556939 -0.11977267  0.07228657  0.00861994  0.1797286  -0.08753388
 -0.03454481  0.00164003 -0.16915399  0.05847346 -0.08560648  0.09880001
  0.17199561 -0.02954316 -0.09418033  0.03125023  0.02139036  0.01010558
  0.0682321   0.04070576 -0.16892286 -0.05308387 -0.06093468 -0.04265311
  0.02380643  0.18470551  0.00349075 -0.00413227  0.01141273 -0.2250546
  0.07147676  0.08831058  0.04394172 -0.02408046 -0.01366435  0.20830128
  0.05161676 -0.0617521   0.12612224 -0.07056525 -0.09346978  0.2041851
  0.08826564 -0.17175774  0.00441152  0.02769244 -0.02291841 -0.08914247
 -0.06002573  0.18334582  0.03509181  0.20697261 -0.11403657 -0.10553472
  0.09623994 -0.11702627  0.1154546   0.0733666   0.08379588  0.04679707
 -0.17289434  0.03682774 -0.13037696  0.10518519]"	לינקאלן	"[ 0.07818183 -0.12547073  0.10616312  0.13917896  0.03445026 -0.08822819
  0.05576809  0.0085241  -0.02080721  0.02906353 -0.03077693 -0.05577943
  0.01469016  0.09731157 -0.18409614  0.14448766 -0.12289456 -0.10788763
 -0.07221495 -0.1390718  -0.07635337  0.08705063  0.0590044   0.07070629
  0.05539941 -0.07942756  0.01246733  0.07772221 -0.12170339  0.09478416
 -0.16504112  0.04503709 -0.09248077  0.1504001  -0.0904874  -0.01507598
 -0.07556939 -0.11977267  0.07228657  0.00861994  0.1797286  -0.08753388
 -0.03454481  0.00164003 -0.16915399  0.05847346 -0.08560648  0.09880001
  0.17199561 -0.02954316 -0.09418033  0.03125023  0.02139036  0.01010558
  0.0682321   0.04070576 -0.16892286 -0.05308387 -0.06093468 -0.04265311
  0.02380643  0.18470551  0.00349075 -0.00413227  0.01141273 -0.2250546
  0.07147676  0.08831058  0.04394172 -0.02408046 -0.01366435  0.20830128
  0.05161676 -0.0617521   0.12612224 -0.07056525 -0.09346978  0.2041851
  0.08826564 -0.17175774  0.00441152  0.02769244 -0.02291841 -0.08914247
 -0.06002573  0.18334582  0.03509181  0.20697261 -0.11403657 -0.10553472
  0.09623994 -0.11702627  0.1154546   0.0733666   0.08379588  0.04679707
 -0.17289434  0.03682774 -0.13037696  0.10518519]"	1.0	
1	לינקאלן	"[ 0.07818183 -0.12547073  0.10616312  0.13917896  0.03445026 -0.08822819
  0.05576809  0.0085241  -0.02080721  0.02906353 -0.03077693 -0.05577943
  0.01469016  0.09731157 -0.18409614  0.14448766 -0.12289456 -0.10788763
 -0.07221495 -0.1390718  -0.07635337  0.08705063  0.0590044   0.07070629
  0.05539941 -0.07942756  0.01246733  0.07772221 -0.12170339  0.09478416
 -0.16504112  0.04503709 -0.09248077  0.1504001  -0.0904874  -0.01507598
 -0.07556939 -0.11977267  0.07228657  0.00861994  0.1797286  -0.08753388
 -0.03454481  0.00164003 -0.16915399  0.05847346 -0.08560648  0.09880001
  0.17199561 -0.02954316 -0.09418033  0.03125023  0.02139036  0.01010558
  0.0682321   0.04070576 -0.16892286 -0.05308387 -0.06093468 -0.04265311
  0.02380643  0.18470551  0.00349075 -0.00413227  0.01141273 -0.2250546
  0.07147676  0.08831058  0.04394172 -0.02408046 -0.01366435  0.20830128
  0.05161676 -0.0617521   0.12612224 -0.07056525 -0.09346978  0.2041851
  0.08826564 -0.17175774  0.00441152  0.02769244 -0.02291841 -0.08914247
 -0.06002573  0.18334582  0.03509181  0.20697261 -0.11403657 -0.10553472
  0.09623994 -0.11702627  0.1154546   0.0733666   0.08379588  0.04679707
 -0.17289434  0.03682774 -0.13037696  0.10518519]"	בונופארטע	"[ 2.67110951e-02 -1.50264928e-03  1.21988907e-01  8.20643641e-03
  1.19679935e-01 -1.13620110e-01  1.95466354e-02  3.52170244e-02
  4.98951711e-02  1.16905710e-02 -5.03655560e-02 -1.10835388e-01
  2.84591522e-02  1.73206360e-03 -3.37423570e-02  3.95494513e-03
 -1.72002152e-01 -4.43117023e-02 -1.16132669e-01 -1.36472240e-01
 -5.14789931e-02 -1.91929061e-02  5.84941916e-03  4.73330207e-02
 -5.34341745e-02 -6.27468666e-03 -7.00578839e-02  7.20202103e-02
 -6.70375898e-02  7.69239441e-02 -1.85655564e-01  1.83435082e-02
 -8.09030086e-02  1.39737308e-01 -1.29460096e-01  1.15211673e-01
 -1.35962069e-01 -9.50848758e-02  1.36971191e-01 -3.75272371e-02
  2.17982739e-01 -9.83969569e-02  3.26141082e-02 -5.64998016e-04
 -6.21286593e-02  3.41555253e-02 -4.26945239e-02  4.23334204e-02
  2.04267681e-01 -1.02114528e-02 -1.20755583e-01 -8.39179032e-04
  5.80996387e-02 -3.20585594e-02  1.77193359e-01 -1.68071557e-02
 -1.80138215e-01  5.02337143e-02 -1.47140950e-01 -3.31820212e-02
  5.82882091e-02  2.07582965e-01  8.53947625e-02  5.36006466e-02
  4.24844436e-02 -3.25281531e-01  1.22751214e-01 -5.45453019e-02
 -1.22510657e-01 -3.96584235e-02 -2.61677150e-02  1.93852961e-01
 -1.63160898e-02 -8.56231451e-02  1.05907790e-01 -2.65912793e-04
 -2.21256316e-01  1.97553515e-01 -1.36153763e-02 -7.34746009e-02
  1.19578175e-01  2.18087379e-02  7.53114652e-03 -3.09601501e-02
 -7.93585554e-02  1.62923828e-01 -4.53651510e-02  1.44413024e-01
 -4.19785939e-02 -9.27947909e-02  3.20780575e-02 -1.53689412e-02
  1.26020104e-01 -2.13067196e-02 -4.97765839e-02  4.07953892e-04
 -1.27558112e-01 -3.53574567e-02 -9.78727341e-02  9.67005715e-02]"	0.7713574767112732	
2	לינקאלן	"[ 0.07818183 -0.12547073  0.10616312  0.13917896  0.03445026 -0.08822819
  0.05576809  0.0085241  -0.02080721  0.02906353 -0.03077693 -0.05577943
  0.01469016  0.09731157 -0.18409614  0.14448766 -0.12289456 -0.10788763
 -0.07221495 -0.1390718  -0.07635337  0.08705063  0.0590044   0.07070629
  0.05539941 -0.07942756  0.01246733  0.07772221 -0.12170339  0.09478416
 -0.16504112  0.04503709 -0.09248077  0.1504001  -0.0904874  -0.01507598
 -0.07556939 -0.11977267  0.07228657  0.00861994  0.1797286  -0.08753388
 -0.03454481  0.00164003 -0.16915399  0.05847346 -0.08560648  0.09880001
  0.17199561 -0.02954316 -0.09418033  0.03125023  0.02139036  0.01010558
  0.0682321   0.04070576 -0.16892286 -0.05308387 -0.06093468 -0.04265311
  0.02380643  0.18470551  0.00349075 -0.00413227  0.01141273 -0.2250546
  0.07147676  0.08831058  0.04394172 -0.02408046 -0.01366435  0.20830128
  0.05161676 -0.0617521   0.12612224 -0.07056525 -0.09346978  0.2041851
  0.08826564 -0.17175774  0.00441152  0.02769244 -0.02291841 -0.08914247
 -0.06002573  0.18334582  0.03509181  0.20697261 -0.11403657 -0.10553472
  0.09623994 -0.11702627  0.1154546   0.0733666   0.08379588  0.04679707
 -0.17289434  0.03682774 -0.13037696  0.10518519]"	ומגינם	"[-0.00919295 -0.06619848 -0.06237046  0.09137843  0.02161941  0.00916156
  0.00064221 -0.0024879  -0.03550266  0.02207658 -0.08542836 -0.13444786
 -0.05407347 -0.09084171 -0.13860542  0.11882649 -0.18338124 -0.08626857
 -0.1592559  -0.19039695  0.02596021  0.12997855  0.00282117 -0.09930195
 -0.00293959  0.05014448  0.06079135  0.10417739 -0.11351971  0.04975681
 -0.19820046  0.029463    0.03930745  0.07993006 -0.06860283 -0.02491948
 -0.1138372  -0.18346947  0.04910995 -0.00628816  0.25621244 -0.032236
 -0.0087255  -0.06921475 -0.07201423  0.01548653 -0.10524978 -0.02574289
  0.1541341   0.07297626 -0.01513238 -0.00924829 -0.06871322 -0.05098143
  0.01282512  0.00278995 -0.12224353  0.00165388 -0.19211662 -0.04088895
  0.04286956  0.15658112 -0.00307431  0.00486946  0.01129371 -0.19222045
  0.06708932  0.04682604 -0.04863339 -0.04098741  0.01677616  0.23125094
  0.04050102 -0.0852962   0.12732726  0.07589687 -0.15914443  0.21478775
  0.12168767 -0.18589154  0.00698573 -0.01042314 -0.07873551 -0.1282202
 -0.15403758  0.07203171  0.03956278  0.1818659  -0.03040749 -0.04489843
  0.16461554 -0.15610352  0.09886353  0.07170842  0.03318541 -0.15371475
 -0.05093989 -0.00840417  0.00182508  0.06466884]"	0.7565203905105591	
3	לינקאלן	"[ 0.07818183 -0.12547073  0.10616312  0.13917896  0.03445026 -0.08822819
  0.05576809  0.0085241  -0.02080721  0.02906353 -0.03077693 -0.05577943
  0.01469016  0.09731157 -0.18409614  0.14448766 -0.12289456 -0.10788763
 -0.07221495 -0.1390718  -0.07635337  0.08705063  0.0590044   0.07070629
  0.05539941 -0.07942756  0.01246733  0.07772221 -0.12170339  0.09478416
 -0.16504112  0.04503709 -0.09248077  0.1504001  -0.0904874  -0.01507598
 -0.07556939 -0.11977267  0.07228657  0.00861994  0.1797286  -0.08753388
 -0.03454481  0.00164003 -0.16915399  0.05847346 -0.08560648  0.09880001
  0.17199561 -0.02954316 -0.09418033  0.03125023  0.02139036  0.01010558
  0.0682321   0.04070576 -0.16892286 -0.05308387 -0.06093468 -0.04265311
  0.02380643  0.18470551  0.00349075 -0.00413227  0.01141273 -0.2250546
  0.07147676  0.08831058  0.04394172 -0.02408046 -0.01366435  0.20830128
  0.05161676 -0.0617521   0.12612224 -0.07056525 -0.09346978  0.2041851
  0.08826564 -0.17175774  0.00441152  0.02769244 -0.02291841 -0.08914247
 -0.06002573  0.18334582  0.03509181  0.20697261 -0.11403657 -0.10553472
  0.09623994 -0.11702627  0.1154546   0.0733666   0.08379588  0.04679707
 -0.17289434  0.03682774 -0.13037696  0.10518519]"	לויאס	"[ 3.89915928e-02 -6.70326203e-02  2.21498162e-02  2.17704382e-02
 -7.61640118e-03 -1.41817093e-01 -3.23013542e-03  8.52156654e-02
 -2.42477525e-02  5.18174544e-02 -9.79000404e-02 -1.01964399e-01
 -2.26028841e-02 -2.89058350e-02 -1.03380904e-01  8.39877278e-02
 -1.27800867e-01 -1.22116348e-02 -1.42371267e-01 -1.65709868e-01
  4.06802036e-02  3.58692780e-02 -6.21677784e-04  7.65114650e-02
  4.38616760e-02 -1.13958433e-01 -1.32462545e-03  1.18438460e-01
 -1.59736276e-01  4.79344465e-02 -2.20676750e-01  2.24564485e-02
 -3.45032476e-02  5.77766225e-02 -1.31971031e-01  5.94925135e-02
 -9.14980173e-02 -1.55880656e-02  1.82755962e-01 -4.07881476e-03
  2.08286807e-01 -8.72462094e-02 -3.08552589e-02 -1.03499345e-01
 -1.43980727e-01  5.95537648e-02 -1.15011871e-01  1.68755818e-02
  2.26798341e-01  7.85639957e-02 -2.06085911e-04 -1.02626607e-01
  3.88999917e-02 -9.24040377e-03  1.25279382e-01 -3.81425545e-02
 -7.33174086e-02 -1.32213589e-02 -7.99725130e-02  3.56254354e-02
  1.38835624e-01  2.16266736e-01  2.11323258e-02  4.15363088e-02
 -1.98309217e-02 -3.21233541e-01  7.03990906e-02 -2.61068735e-02
 -1.64516449e-01  2.47681998e-02  9.71993506e-02  2.15519205e-01
 -5.16265370e-02 -6.40385970e-02 -6.05236813e-02 -2.87806317e-02
 -2.06397235e-01  1.81814656e-01  4.20333929e-02 -4.74554636e-02
  8.72495472e-02  7.92854186e-03  3.24235968e-02 -3.78752090e-02
 -4.82692719e-02  1.27768800e-01  7.71335838e-03  1.40499413e-01
 -4.16419394e-02 -1.02114484e-01  4.34619188e-02 -3.82501557e-02
  1.31890044e-01  2.20775772e-02 -1.32561699e-02 -4.80262712e-02
 -1.62634075e-01 -9.93523747e-03 -1.03021927e-01  5.09870909e-02]"	0.7548542022705078	
4	לינקאלן	"[ 0.07818183 -0.12547073  0.10616312  0.13917896  0.03445026 -0.08822819
  0.05576809  0.0085241  -0.02080721  0.02906353 -0.03077693 -0.05577943
  0.01469016  0.09731157 -0.18409614  0.14448766 -0.12289456 -0.10788763
 -0.07221495 -0.1390718  -0.07635337  0.08705063  0.0590044   0.07070629
  0.05539941 -0.07942756  0.01246733  0.07772221 -0.12170339  0.09478416
 -0.16504112  0.04503709 -0.09248077  0.1504001  -0.0904874  -0.01507598
 -0.07556939 -0.11977267  0.07228657  0.00861994  0.1797286  -0.08753388
 -0.03454481  0.00164003 -0.16915399  0.05847346 -0.08560648  0.09880001
  0.17199561 -0.02954316 -0.09418033  0.03125023  0.02139036  0.01010558
  0.0682321   0.04070576 -0.16892286 -0.05308387 -0.06093468 -0.04265311
  0.02380643  0.18470551  0.00349075 -0.00413227  0.01141273 -0.2250546
  0.07147676  0.08831058  0.04394172 -0.02408046 -0.01366435  0.20830128
  0.05161676 -0.0617521   0.12612224 -0.07056525 -0.09346978  0.2041851
  0.08826564 -0.17175774  0.00441152  0.02769244 -0.02291841 -0.08914247
 -0.06002573  0.18334582  0.03509181  0.20697261 -0.11403657 -0.10553472
  0.09623994 -0.11702627  0.1154546   0.0733666   0.08379588  0.04679707
 -0.17289434  0.03682774 -0.13037696  0.10518519]"	הוטר	"[ 0.02432981 -0.01549404  0.05055276  0.00649847  0.05253019 -0.14432444
 -0.09828276 -0.04967447 -0.00141717  0.13695149 -0.05848831 -0.12397562
  0.08911779  0.01165854 -0.1684906   0.0600046  -0.14617144  0.00086598
 -0.05059882 -0.12933768 -0.01444227  0.07097521  0.01460987  0.05912202
  0.09698625 -0.04560817  0.03634595  0.05989968 -0.08047438  0.03426429
 -0.23477542  0.16493459  0.00740346  0.1015664  -0.10422556 -0.08620213
 -0.16221896 -0.0248789   0.07805599  0.00956246  0.16760127 -0.07036714
  0.02709859 -0.1239936  -0.1086041  -0.06057603 -0.05129963 -0.00723887
  0.23570055 -0.05851788 -0.15079297  0.04835564  0.03920248  0.01876595
  0.10962253 -0.04487704 -0.14603785  0.11949041 -0.09136745 -0.03453339
  0.09923086  0.10015512 -0.08117301  0.04237187  0.03386069 -0.26603407
 -0.03809449 -0.09296039 -0.00512543  0.01564742 -0.00039475  0.15595429
  0.03932858 -0.09004723  0.00990322  0.04132888 -0.12658352  0.19147737
  0.08329073 -0.1428071   0.00547583 -0.0455283   0.04781439 -0.00753566
 -0.1108435   0.1868614   0.11233916  0.19098464 -0.14203936 -0.13814604
  0.07968508 -0.21232343  0.09964852  0.03189693 -0.12119875 -0.01803297
 -0.06527716  0.00202914 -0.05641277  0.0431725 ]"	0.7512009143829346	
5	לינקאלן	"[ 0.07818183 -0.12547073  0.10616312  0.13917896  0.03445026 -0.08822819
  0.05576809  0.0085241  -0.02080721  0.02906353 -0.03077693 -0.05577943
  0.01469016  0.09731157 -0.18409614  0.14448766 -0.12289456 -0.10788763
 -0.07221495 -0.1390718  -0.07635337  0.08705063  0.0590044   0.07070629
  0.05539941 -0.07942756  0.01246733  0.07772221 -0.12170339  0.09478416
 -0.16504112  0.04503709 -0.09248077  0.1504001  -0.0904874  -0.01507598
 -0.07556939 -0.11977267  0.07228657  0.00861994  0.1797286  -0.08753388
 -0.03454481  0.00164003 -0.16915399  0.05847346 -0.08560648  0.09880001
  0.17199561 -0.02954316 -0.09418033  0.03125023  0.02139036  0.01010558
  0.0682321   0.04070576 -0.16892286 -0.05308387 -0.06093468 -0.04265311
  0.02380643  0.18470551  0.00349075 -0.00413227  0.01141273 -0.2250546
  0.07147676  0.08831058  0.04394172 -0.02408046 -0.01366435  0.20830128
  0.05161676 -0.0617521   0.12612224 -0.07056525 -0.09346978  0.2041851
  0.08826564 -0.17175774  0.00441152  0.02769244 -0.02291841 -0.08914247
 -0.06002573  0.18334582  0.03509181  0.20697261 -0.11403657 -0.10553472
  0.09623994 -0.11702627  0.1154546   0.0733666   0.08379588  0.04679707
 -0.17289434  0.03682774 -0.13037696  0.10518519]"	סאביעסקי	"[-0.01272477 -0.09722048 -0.00376154 -0.04474199  0.08109593 -0.12184672
  0.04422819  0.06685473 -0.02988816  0.06539793 -0.04153406 -0.11831887
  0.02298206 -0.00460676 -0.1196942   0.04784773 -0.0862002  -0.09068739
 -0.16798921 -0.21993645  0.03981515  0.03080829  0.11688294  0.08441742
  0.04937699 -0.09551843  0.06461963  0.0915095  -0.13801976  0.02648834
 -0.16069022  0.11379613 -0.08535317  0.12210877 -0.12839487 -0.03031546
 -0.12266257 -0.04455978  0.14357893 -0.0111467   0.26400244 -0.03024588
 -0.10756907 -0.02012207 -0.12006906  0.05010756 -0.08046341 -0.08358555
  0.2505007   0.00422617 -0.07719008 -0.04475322  0.1117187  -0.02718273
  0.1749629  -0.06198978 -0.16790108  0.01331293 -0.05170644 -0.00224019
  0.00779095  0.1196783  -0.00255437 -0.05053132  0.03256609 -0.20142007
  0.00269355 -0.00585358 -0.15411133 -0.00537312 -0.04104803  0.22285827
  0.00147765  0.00416932 -0.02146046 -0.04909488 -0.27686387  0.16765964
  0.04165785 -0.03749836  0.01473407 -0.00074226  0.09639826 -0.04115064
 -0.05797139  0.16257256  0.01226035  0.15071847 -0.01682473 -0.04160808
  0.05345734 -0.06468527  0.11169064  0.01292612 -0.00706937 -0.14502907
 -0.13238394  0.03908914 -0.09345388  0.07409634]"	0.7505528926849365	
6	לינקאלן	"[ 0.07818183 -0.12547073  0.10616312  0.13917896  0.03445026 -0.08822819
  0.05576809  0.0085241  -0.02080721  0.02906353 -0.03077693 -0.05577943
  0.01469016  0.09731157 -0.18409614  0.14448766 -0.12289456 -0.10788763
 -0.07221495 -0.1390718  -0.07635337  0.08705063  0.0590044   0.07070629
  0.05539941 -0.07942756  0.01246733  0.07772221 -0.12170339  0.09478416
 -0.16504112  0.04503709 -0.09248077  0.1504001  -0.0904874  -0.01507598
 -0.07556939 -0.11977267  0.07228657  0.00861994  0.1797286  -0.08753388
 -0.03454481  0.00164003 -0.16915399  0.05847346 -0.08560648  0.09880001
  0.17199561 -0.02954316 -0.09418033  0.03125023  0.02139036  0.01010558
  0.0682321   0.04070576 -0.16892286 -0.05308387 -0.06093468 -0.04265311
  0.02380643  0.18470551  0.00349075 -0.00413227  0.01141273 -0.2250546
  0.07147676  0.08831058  0.04394172 -0.02408046 -0.01366435  0.20830128
  0.05161676 -0.0617521   0.12612224 -0.07056525 -0.09346978  0.2041851
  0.08826564 -0.17175774  0.00441152  0.02769244 -0.02291841 -0.08914247
 -0.06002573  0.18334582  0.03509181  0.20697261 -0.11403657 -0.10553472
  0.09623994 -0.11702627  0.1154546   0.0733666   0.08379588  0.04679707
 -0.17289434  0.03682774 -0.13037696  0.10518519]"	טהיערם	"[-7.13154897e-02 -1.03672929e-01  9.10080150e-02 -9.07520652e-02
 -2.27006455e-03 -3.34925801e-02 -3.69931795e-02  1.08389236e-01
 -5.69865368e-02  2.48086024e-02 -2.24681068e-02 -1.00105956e-01
  3.40427738e-03  4.61375304e-02 -5.12455478e-02  1.85795292e-01
 -1.22611612e-01 -2.96128150e-02 -1.49555266e-01 -1.43782079e-01
 -7.54686594e-02 -5.91763109e-02 -1.33976442e-04  7.55604804e-02
  6.55844510e-02 -1.13460831e-01 -4.90476675e-02  7.41885677e-02
 -1.00302555e-01  1.81352064e-01 -1.88590303e-01 -5.72359422e-03
 -7.87621923e-03  9.36066210e-02 -6.75226301e-02  3.98744121e-02
 -6.99344128e-02 -1.04896605e-01  9.32449996e-02  1.88068543e-02
  3.48688066e-01 -7.80377686e-02 -4.49572690e-02 -9.86508355e-02
 -9.01101902e-02  5.69586642e-02 -1.46615356e-01 -2.37649307e-02
  1.87736437e-01  4.81045060e-02 -5.04692905e-02 -3.97256762e-02
  5.80814071e-02 -2.09261291e-02  1.07580639e-01  8.80768448e-02
 -1.45980686e-01  7.65398750e-03  5.71444689e-04 -7.52836913e-02
  7.52476528e-02  1.08477503e-01 -2.00850107e-02  9.24794655e-03
 -6.93720505e-02 -2.42196113e-01  9.09007192e-02  6.52666092e-02
 -1.04236089e-01 -4.94548492e-03  9.34964698e-03  2.75334954e-01
  2.36063488e-02 -2.80212378e-03  5.09608611e-02  2.34304555e-02
 -9.44742858e-02  2.02534467e-01  3.31254005e-02 -1.47007361e-01
  1.69488519e-01  6.65030777e-02 -5.59709929e-02 -6.59962893e-02
 -1.25611037e-01  1.40377715e-01  2.19863951e-02  7.61723518e-02
 -8.19346011e-02 -1.49275869e-01  9.83289909e-03 -8.33456814e-02
  1.23171672e-01 -1.06098214e-02  2.35022362e-02 -7.40270540e-02
 -1.02461047e-01 -7.34840557e-02  6.46302998e-02  2.65634805e-02]"	0.7484463453292847	
7	לינקאלן	"[ 0.07818183 -0.12547073  0.10616312  0.13917896  0.03445026 -0.08822819
  0.05576809  0.0085241  -0.02080721  0.02906353 -0.03077693 -0.05577943
  0.01469016  0.09731157 -0.18409614  0.14448766 -0.12289456 -0.10788763
 -0.07221495 -0.1390718  -0.07635337  0.08705063  0.0590044   0.07070629
  0.05539941 -0.07942756  0.01246733  0.07772221 -0.12170339  0.09478416
 -0.16504112  0.04503709 -0.09248077  0.1504001  -0.0904874  -0.01507598
 -0.07556939 -0.11977267  0.07228657  0.00861994  0.1797286  -0.08753388
 -0.03454481  0.00164003 -0.16915399  0.05847346 -0.08560648  0.09880001
  0.17199561 -0.02954316 -0.09418033  0.03125023  0.02139036  0.01010558
  0.0682321   0.04070576 -0.16892286 -0.05308387 -0.06093468 -0.04265311
  0.02380643  0.18470551  0.00349075 -0.00413227  0.01141273 -0.2250546
  0.07147676  0.08831058  0.04394172 -0.02408046 -0.01366435  0.20830128
  0.05161676 -0.0617521   0.12612224 -0.07056525 -0.09346978  0.2041851
  0.08826564 -0.17175774  0.00441152  0.02769244 -0.02291841 -0.08914247
 -0.06002573  0.18334582  0.03509181  0.20697261 -0.11403657 -0.10553472
  0.09623994 -0.11702627  0.1154546   0.0733666   0.08379588  0.04679707
 -0.17289434  0.03682774 -0.13037696  0.10518519]"	ריבארד	"[ 0.0034993  -0.06995736  0.02304691 -0.0930903   0.09651789  0.00441324
 -0.07096377  0.09414817  0.02139374 -0.02013284 -0.01519522 -0.09462471
  0.04307138 -0.05391753 -0.15056759  0.06814465 -0.12817736 -0.04027537
 -0.12489745 -0.23923618 -0.00831135 -0.00806672  0.05250672  0.038307
  0.07963829 -0.07623187  0.06559423  0.14865507 -0.13859709 -0.01333694
 -0.17629138  0.06069492 -0.01061913  0.05861286 -0.12342058 -0.03932844
 -0.12492984 -0.01707274  0.11023845  0.05480216  0.2947616  -0.03748298
 -0.04749526 -0.07451347 -0.06816455  0.04306333 -0.13264468 -0.04258767
  0.18437223  0.04022713 -0.10399353 -0.04987241  0.04106735  0.06736673
  0.14616072 -0.02463794 -0.13966575  0.02246897 -0.16244198 -0.03469222
  0.1087478   0.19303636 -0.04909392 -0.00258461  0.06161767 -0.2878157
  0.03028185 -0.02346332 -0.06641963  0.02817845 -0.06740994  0.17046025
 -0.00124191  0.0183874   0.03980533 -0.00085435 -0.13777038  0.14095956
 -0.01933819 -0.1183152   0.14184035  0.04184606  0.00525029  0.00061942
 -0.14135234  0.188868    0.01149842  0.11213082 -0.08769151 -0.1177889
  0.09560348 -0.02460331  0.20609517  0.03880438  0.03150708 -0.04172492
 -0.17189556  0.01137037 -0.05440156  0.00359147]"	0.7463316917419434	
8	לינקאלן	"[ 0.07818183 -0.12547073  0.10616312  0.13917896  0.03445026 -0.08822819
  0.05576809  0.0085241  -0.02080721  0.02906353 -0.03077693 -0.05577943
  0.01469016  0.09731157 -0.18409614  0.14448766 -0.12289456 -0.10788763
 -0.07221495 -0.1390718  -0.07635337  0.08705063  0.0590044   0.07070629
  0.05539941 -0.07942756  0.01246733  0.07772221 -0.12170339  0.09478416
 -0.16504112  0.04503709 -0.09248077  0.1504001  -0.0904874  -0.01507598
 -0.07556939 -0.11977267  0.07228657  0.00861994  0.1797286  -0.08753388
 -0.03454481  0.00164003 -0.16915399  0.05847346 -0.08560648  0.09880001
  0.17199561 -0.02954316 -0.09418033  0.03125023  0.02139036  0.01010558
  0.0682321   0.04070576 -0.16892286 -0.05308387 -0.06093468 -0.04265311
  0.02380643  0.18470551  0.00349075 -0.00413227  0.01141273 -0.2250546
  0.07147676  0.08831058  0.04394172 -0.02408046 -0.01366435  0.20830128
  0.05161676 -0.0617521   0.12612224 -0.07056525 -0.09346978  0.2041851
  0.08826564 -0.17175774  0.00441152  0.02769244 -0.02291841 -0.08914247
 -0.06002573  0.18334582  0.03509181  0.20697261 -0.11403657 -0.10553472
  0.09623994 -0.11702627  0.1154546   0.0733666   0.08379588  0.04679707
 -0.17289434  0.03682774 -0.13037696  0.10518519]"	טשאקא	"[ 0.11719929 -0.07954761  0.03603402 -0.00263992  0.01854976 -0.07436763
  0.0350506   0.02304903 -0.00659591  0.02087772 -0.1535169  -0.06412701
  0.03305267 -0.02303302 -0.0485295   0.08209358 -0.16875894 -0.02082627
 -0.14939901 -0.25063908  0.04488164  0.07274108  0.01670807 -0.02138565
 -0.0360127  -0.11860685  0.01565567  0.10085656 -0.06784866  0.01819162
 -0.2243508   0.03926444 -0.01484955  0.10746622 -0.11172678 -0.01340516
 -0.1294022  -0.09266925  0.16668673 -0.01528117  0.21143962 -0.09339777
 -0.05947313 -0.01551896 -0.0594667   0.05047203 -0.11070135 -0.05577043
  0.26063374  0.04477819 -0.0128109  -0.08018634  0.0351174   0.0253716
  0.09477741 -0.02826553 -0.08375951  0.02244922 -0.1483184   0.04858033
  0.00411184  0.18190292 -0.02193265 -0.03569868  0.03965926 -0.19620183
  0.03635249  0.0855267  -0.1882106   0.00313238 -0.09044548  0.25369325
 -0.04054408 -0.08071598  0.01062939 -0.02518756 -0.13299772  0.17603211
  0.09031648 -0.1033674   0.05243397  0.06236066  0.09020413 -0.04312178
 -0.10863491  0.09047412 -0.00572743  0.17613457  0.01058251  0.01405227
  0.16137096 -0.1136749   0.1596085   0.09122792  0.032288   -0.11174527
 -0.10868915  0.06558935  0.01951895  0.11042132]"	0.7460534572601318	
